代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300274.SZ,阳光电源,2011-11-02,N/A,4.5545,5.1407,4.5545,5.1011,30120121,1002758736,0.62,13.8361,33.292,84.0405,1244364800,N/A,6221824000,35840000,0,179200000,39.7472,13.0457,10.3899,23.5316,
300274.SZ,阳光电源,2011-11-03,5.1011,5.0687,5.2054,4.9483,5.1084,18273584,630187100.7,0.0073,0.144,34.4862,50.9866,1246156800,N/A,6230784000,35840000,0,179200000,39.8044,13.0645,10.4049,23.5655,
300274.SZ,阳光电源,2011-11-04,5.1084,5.0981,5.2671,5.0144,5.1275,13384264,469739512.7,0.0191,0.3739,35.0964,37.3445,1250816000,N/A,6254080000,35840000,0,179200000,39.9532,13.1134,10.4438,23.6536,
300274.SZ,阳光电源,2011-11-07,5.1275,5.0438,5.0438,4.747,4.8043,10264351,340004752.1,-0.3232,-6.3037,33.1248,28.6394,1171968000,N/A,5859840000,35840000,0,179200000,37.4347,12.2867,9.7855,22.1625,
300274.SZ,阳光电源,2011-11-08,4.8043,4.7558,4.9203,4.7558,4.8204,6319870,208208361.8,0.0162,0.3364,32.945,17.6336,1175910400,N/A,5879552000,35840000,0,179200000,37.5606,12.3281,9.8184,22.2371,
300274.SZ,阳光电源,2011-11-09,4.8204,4.8278,4.9189,4.7764,4.8807,5734357,189344094.1,0.0602,1.2496,33.0192,15.9999,1190604800,N/A,5953024000,35840000,0,179200000,38.03,12.4821,9.9411,22.515,
300274.SZ,阳光电源,2011-11-10,4.8807,4.8116,4.9776,4.7573,4.819,6619594,219302818.3,-0.0617,-1.2643,33.1293,18.4698,1175552000,N/A,5877760000,35840000,0,179200000,37.5492,12.3243,9.8154,22.2303,
300274.SZ,阳光电源,2011-11-11,4.819,4.8204,4.8454,4.6177,4.6853,6516694,208238119.1,-0.1337,-2.7744,31.9546,18.1827,1142937600,N/A,5714688000,35840000,0,179200000,36.5074,11.9824,9.5431,21.6136,
300274.SZ,阳光电源,2011-11-14,4.6853,4.7235,4.9762,4.7235,4.8777,7207509,237841364.5,0.1925,4.1079,32.9991,20.1102,1189888000,N/A,5949440000,35840000,0,179200000,38.0071,12.4746,9.9351,22.5014,
300274.SZ,阳光电源,2011-11-15,4.8777,4.8484,4.9571,4.8028,4.9483,5594658,186060184.3,0.0705,1.4458,33.2568,15.6101,1207091200,N/A,6035456000,35840000,0,179200000,38.5566,12.655,10.0787,22.8267,
300274.SZ,阳光电源,2011-11-16,4.9483,4.9762,5.201,4.9762,4.9865,10164380,350610035.8,0.0382,0.772,34.494,28.3604,1216409600,N/A,6082048000,35840000,0,179200000,38.8542,12.7526,10.1565,23.003,
300274.SZ,阳光电源,2011-11-17,4.9865,5.1657,5.3729,5.1202,5.2039,10785729,383219258.4,0.2174,4.3606,35.5302,30.0941,1269452800,N/A,6347264000,35840000,0,179200000,40.5485,13.3087,10.5994,24.006,
300274.SZ,阳光电源,2011-11-18,5.2039,5.1128,5.3332,5.0834,5.2436,8754314,311787567.6,0.0397,0.7623,35.6153,24.4261,1279129600,N/A,6395648000,35840000,0,179200000,40.8576,13.4102,10.6802,24.189,
300274.SZ,阳光电源,2011-11-21,5.2436,5.1863,5.2568,5.0247,5.129,5402915,188394023.3,-0.1146,-2.1855,34.869,15.0751,1251174400,N/A,6255872000,35840000,0,179200000,39.9647,13.1171,10.4468,23.6604,
300274.SZ,阳光电源,2011-11-22,5.129,5.129,5.389,5.0864,5.3552,8353395,299903571,0.2263,4.4113,35.902,23.3075,1306368000,N/A,6531840000,35840000,0,179200000,41.7277,13.6958,10.9076,24.7041,
300274.SZ,阳光电源,2011-11-23,5.3552,5.3126,5.367,5.2098,5.2098,5250009,188840618.4,-0.1455,-2.716,35.9696,14.6485,1270886400,N/A,6354432000,35840000,0,179200000,40.5943,13.3238,10.6114,24.0331,
300274.SZ,阳光电源,2011-11-24,5.2098,5.1216,5.3156,5.0937,5.2157,4923470,174626125.2,0.0059,0.1128,35.4681,13.7374,1272320000,N/A,6361600000,35840000,0,179200000,40.6401,13.3388,10.6234,24.0603,
300274.SZ,阳光电源,2011-11-25,5.2157,5.2406,5.533,5.2392,5.3817,7358936,270456339.4,0.166,3.1831,36.7521,20.5327,1312819200,N/A,6564096000,35840000,0,179200000,41.9337,13.7634,10.9615,24.8261,
300274.SZ,阳光电源,2011-11-28,5.3817,5.2891,5.3773,5.1789,5.2215,4886625,175281405.1,-0.1601,-2.9757,35.8696,13.6346,1273753600,N/A,6368768000,35840000,0,179200000,40.6859,13.3538,10.6353,24.0874,
300274.SZ,阳光电源,2011-11-29,5.2215,5.2597,5.2744,5.0761,5.1804,4974168,174316711.7,-0.0411,-0.7878,35.0444,13.8788,1263718400,N/A,6318592000,35840000,0,179200000,40.3654,13.2486,10.5515,23.8976,
300274.SZ,阳光电源,2011-11-30,5.1804,5.1804,5.2303,4.7999,4.9497,5835392,199236385.8,-0.2307,-4.4526,34.1428,16.2818,1207449600,N/A,6037248000,35840000,0,179200000,38.568,12.6587,10.0817,22.8335,
300274.SZ,阳光电源,2011-12-01,4.9497,5.0849,5.1716,4.8528,4.8968,5222014,180176123.1,-0.0529,-1.0686,34.5032,14.5704,1194547200,N/A,5972736000,35840000,0,179200000,38.1559,12.5234,9.974,22.5895,
300274.SZ,阳光电源,2011-12-02,4.8968,4.8219,4.8777,4.7029,4.8337,3121301,101961529.5,-0.0632,-1.2901,32.6664,8.709,1179136000,N/A,5895680000,35840000,0,179200000,37.6637,12.3619,9.8453,22.2981,
300274.SZ,阳光电源,2011-12-05,4.8337,4.7587,4.8043,4.6015,4.6015,2339404,74768827.8,-0.2321,-4.8024,31.9606,6.5274,1122508800,N/A,5612544000,35840000,0,179200000,35.8549,11.7682,9.3725,21.2272,
300274.SZ,阳光电源,2011-12-06,4.6015,4.5692,4.6765,4.5193,4.6574,2880436,90153268.3,0.0558,1.2133,31.2985,8.0369,1136128000,N/A,5680640000,35840000,0,179200000,36.2899,11.911,9.4862,21.4848,
300274.SZ,阳光电源,2011-12-07,4.6574,4.7455,4.8469,4.7014,4.8395,4159142,135516059.9,0.1822,3.9117,32.5827,11.6047,1180569600,N/A,5902848000,35840000,0,179200000,37.7094,12.3769,9.8573,22.3252,
300274.SZ,阳光电源,2011-12-08,4.8395,4.7734,4.935,4.6706,4.9071,3721253,122121126.3,0.0676,1.3965,32.8172,10.383,1197056000,N/A,5985280000,35840000,0,179200000,38.2361,12.5497,9.9949,22.637,
300274.SZ,阳光电源,2011-12-09,4.9071,4.8204,4.9424,4.7984,4.8763,2480360,82063896.4,-0.0309,-0.6287,33.0855,6.9206,1189529600,N/A,5947648000,35840000,0,179200000,37.9956,12.4708,9.9321,22.4946,
300274.SZ,阳光电源,2011-12-12,4.8763,4.8586,4.9571,4.8249,4.891,1439832,47871150.3,0.0147,0.3013,33.2477,4.0174,1193113600,N/A,5965568000,35840000,0,179200000,38.1101,12.5084,9.962,22.5624,
300274.SZ,阳光电源,2011-12-13,4.891,4.8484,4.8763,4.6765,4.7573,2140169,69054091.2,-0.1337,-2.7336,32.2657,5.9715,1160499200,N/A,5802496000,35840000,0,179200000,37.0684,12.1665,9.6897,21.9457,
300274.SZ,阳光电源,2011-12-14,4.7573,4.7543,4.8234,4.7014,4.7455,1330682,43084843.1,-0.0118,-0.2471,32.378,3.7128,1157632000,N/A,5788160000,35840000,0,179200000,36.9768,12.1364,9.6658,21.8914,
300274.SZ,阳光电源,2011-12-15,4.7455,4.7103,4.8087,4.6456,4.6823,1420121,45806049,-0.0632,-1.3313,32.255,3.9624,1142220800,N/A,5711104000,35840000,0,179200000,36.4845,11.9749,9.5371,21.6,
300274.SZ,阳光电源,2011-12-16,4.6823,4.7014,4.9071,4.6294,4.9071,2255395,73371284,0.2248,4.8008,32.5315,6.293,1197056000,N/A,5985280000,35840000,0,179200000,38.2361,12.5497,9.9949,22.637,
300274.SZ,阳光电源,2011-12-19,4.9071,4.8777,5.054,4.8307,4.9997,3025938,102215167.2,0.0926,1.8862,33.7797,8.4429,1219635200,N/A,6098176000,35840000,0,179200000,38.9573,12.7865,10.1835,23.064,
300274.SZ,阳光电源,2011-12-20,4.9997,4.9806,5.1099,4.8777,4.9086,2267537,76671647.7,-0.0911,-1.8219,33.8127,6.3268,1197414400,N/A,5987072000,35840000,0,179200000,38.2475,12.5535,9.9979,22.6438,
300274.SZ,阳光电源,2011-12-21,4.9086,4.9439,4.9453,4.6427,4.7176,2106246,68841980.2,-0.191,-3.8911,32.6847,5.8768,1150822400,N/A,5754112000,35840000,0,179200000,36.7593,12.065,9.6089,21.7627,
300274.SZ,阳光电源,2011-12-22,4.7176,4.628,4.7014,4.4194,4.6324,2057389,64236599.3,-0.0852,-1.8063,31.2224,5.7405,1130035200,N/A,5650176000,35840000,0,179200000,36.0953,11.8471,9.4353,21.3696,
300274.SZ,阳光电源,2011-12-23,4.6324,4.5912,4.6588,4.5295,4.6324,1231136,38451216.7,0,0,31.2323,3.4351,1130035200,N/A,5650176000,35840000,0,179200000,36.0953,11.8471,9.4353,21.3696,
300274.SZ,阳光电源,2011-12-26,4.6324,4.5898,4.6853,4.5545,4.5545,799178,25125425.6,-0.0779,-1.6809,31.4391,2.2298,1111040000,N/A,5555200000,35840000,0,179200000,35.4886,11.648,9.2767,21.0104,
300274.SZ,阳光电源,2011-12-27,4.5545,4.5325,4.5545,4.0991,4.0991,2698410,77910699.9,-0.4555,-10,28.8728,7.529,999936000,N/A,4999680000,35840000,0,179200000,31.9397,10.4832,8.3491,18.9093,
300274.SZ,阳光电源,2011-12-28,4.0991,3.9668,4.0256,3.8287,3.9595,1869931,49913330,-0.1396,-3.405,26.6926,5.2174,965888000,N/A,4829440000,35840000,0,179200000,30.8521,10.1262,8.0648,18.2655,
300274.SZ,阳光电源,2011-12-29,3.9595,3.9375,4.0476,3.9037,3.9037,832954,22474099.4,-0.0558,-1.41,26.9812,2.3241,952268800,N/A,4761344000,35840000,0,179200000,30.4171,9.9834,7.9511,18.0079,
300274.SZ,阳光电源,2011-12-30,3.9037,3.9198,4.033,3.9007,4.0256,1204932,32772641.1,0.1219,3.1238,27.1987,3.362,982016000,N/A,4910080000,35840000,0,179200000,31.3673,10.2953,8.1994,18.5705,
300274.SZ,阳光电源,2012-01-04,4.0256,4.055,4.0814,3.8126,3.8126,803392,21707266.6,-0.213,-5.292,27.0195,2.2416,930048000,N/A,4650240000,35840000,0,179200000,29.7074,9.7505,5.3228,4.5731,
300274.SZ,阳光电源,2012-01-05,3.8126,3.7039,3.7979,3.432,3.6289,2560064,62283567.5,-0.1836,-4.817,24.3289,7.143,885248000,N/A,4426240000,35840000,0,179200000,28.2764,9.2808,5.0664,4.3528,
300274.SZ,阳光电源,2012-01-06,3.6289,3.5687,3.7112,3.5055,3.6803,1143637,28023412.2,0.0514,1.417,24.5038,3.191,897792000,N/A,4488960000,35840000,0,179200000,28.677,9.4123,5.1382,4.4145,
300274.SZ,阳光电源,2012-01-09,3.6803,3.6451,3.8537,3.5599,3.8493,1801919,46471981,0.169,4.5908,25.7903,5.0277,939008000,N/A,4695040000,35840000,0,179200000,29.9936,9.8444,5.3741,4.6172,
300274.SZ,阳光电源,2012-01-10,3.8493,3.8346,4.0065,3.8243,3.9962,2376954,63719013.3,0.1469,3.8168,26.807,6.6321,974848000,N/A,4874240000,35840000,0,179200000,31.1383,10.2202,5.5792,4.7934,
300274.SZ,阳光电源,2012-01-11,3.9962,3.9815,4.0374,3.9375,3.9771,1988886,54026660.3,-0.0191,-0.4779,27.1643,5.5493,970188800,N/A,4850944000,35840000,0,179200000,30.9895,10.1713,5.5525,4.7705,
300274.SZ,阳光电源,2012-01-12,3.9771,3.9815,4.1872,3.9081,3.9228,2045196,56461944.3,-0.0544,-1.3668,27.6071,5.7065,956928000,N/A,4784640000,35840000,0,179200000,30.5659,10.0323,5.4766,4.7053,
