代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600029.SH,南方航空,2003-07-25,N/A,2.2989,2.3694,2.2048,2.2813,588100167,2285586118,0.6938,43.7037,3.8864,58.81,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,1.9081,0.9425,14.2964,
600029.SH,南方航空,2003-07-28,2.2813,2.2577,2.3342,2.2283,2.3048,103590240,402268840,0.0235,1.0309,3.8833,10.359,3920000000,N/A,17146777760,1000000000,0,4374178000,33.4021,1.9278,0.9522,14.4438,
600029.SH,南方航空,2003-07-29,2.3048,2.2989,2.3342,2.2871,2.3048,50648940,198670890,0,0,3.9225,5.0649,3920000000,N/A,17146777760,1000000000,0,4374178000,33.4021,1.9278,0.9522,14.4438,
600029.SH,南方航空,2003-07-30,2.3048,2.3048,2.4165,2.293,2.3988,130837082,524793246,0.0941,4.0816,4.011,13.0837,4080000000,N/A,17846646240,1000000000,0,4374178000,34.7654,2.0065,0.9911,15.0333,
600029.SH,南方航空,2003-07-31,2.3988,2.3812,2.4165,2.3694,2.3812,76104439,309954459,-0.0176,-0.7353,4.0728,7.6104,4050000000,N/A,17715420900,1000000000,0,4374178000,34.5098,1.9917,0.9838,14.9228,
600029.SH,南方航空,2003-08-01,2.3812,2.3812,2.3812,2.3459,2.3636,48447094,194422610,-0.0176,-0.7407,4.0131,4.8447,4020000000,N/A,17584195560,1000000000,0,4374178000,34.2541,1.977,0.9765,14.8122,
600029.SH,南方航空,2003-08-04,2.3636,2.3459,2.3988,2.3283,2.3694,40218038,162249167,0.0059,0.2488,4.0342,4.0218,4030000000,N/A,17627937340,1000000000,0,4374178000,34.3394,1.9819,0.9789,14.8491,
600029.SH,南方航空,2003-08-05,2.3694,2.3694,2.3694,2.34,2.3577,24909656,99593677,-0.0118,-0.4963,3.9982,2.491,4010000000,N/A,17540453780,1000000000,0,4374178000,34.1689,1.972,0.9741,14.7754,
600029.SH,南方航空,2003-08-06,2.3577,2.3518,2.3577,2.34,2.34,17821526,71137671,-0.0176,-0.7481,3.9917,1.7822,3980000000,N/A,17409228440,1000000000,0,4374178000,33.9133,1.9573,0.9668,14.6649,
600029.SH,南方航空,2003-08-07,2.34,2.34,2.3988,2.34,2.3518,32313362,130295718,0.0118,0.5025,4.0323,3.2313,4000000000,N/A,17496712000,1000000000,0,4374178000,34.0837,1.9671,0.9717,14.7386,
600029.SH,南方航空,2003-08-08,2.3518,2.3518,2.3577,2.293,2.3048,53276340,209684639,-0.047,-2,3.9358,5.3276,3920000000,N/A,17146777760,1000000000,0,4374178000,33.4021,1.9278,0.9522,14.4438,
600029.SH,南方航空,2003-08-11,2.3048,2.293,2.3165,2.2813,2.3107,17734477,69240154,0.0059,0.2551,3.9043,1.7734,3930000000,N/A,17190519540,1000000000,0,4374178000,33.4873,1.9327,0.9547,14.4806,
600029.SH,南方航空,2003-08-12,2.3107,2.3107,2.3459,2.2989,2.3283,22567066,89349977,0.0176,0.7634,3.9593,2.2567,3960000000,N/A,17321744880,1000000000,0,4374178000,33.7429,1.9474,0.9619,14.5912,
600029.SH,南方航空,2003-08-13,2.3283,2.3283,2.34,2.2989,2.2989,16331589,64327275,-0.0294,-1.2626,3.9388,1.6332,3910000000,N/A,17103035980,1000000000,0,4374178000,33.3168,1.9229,0.9498,14.4069,
600029.SH,南方航空,2003-08-14,2.2989,2.2989,2.3283,2.2754,2.2871,23888816,93337246,-0.0118,-0.5115,3.9072,2.3889,3890000000,N/A,17015552420,1000000000,0,4374178000,33.1464,1.913,0.9449,14.3332,
600029.SH,南方航空,2003-08-15,2.2871,2.2813,2.3107,2.2754,2.2813,29884373,116385479,-0.0059,-0.2571,3.8945,2.9884,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,1.9081,0.9425,14.2964,
600029.SH,南方航空,2003-08-18,2.2813,2.2813,2.3342,2.2754,2.3107,39758566,156457159,0.0294,1.2887,3.9352,3.9759,3930000000,N/A,17190519540,1000000000,0,4374178000,33.4873,1.9327,0.9547,14.4806,
600029.SH,南方航空,2003-08-19,2.3107,2.3107,2.3459,2.2989,2.3283,19575210,77464285,0.0176,0.7634,3.9573,1.9575,3960000000,N/A,17321744880,1000000000,0,4374178000,33.7429,1.9474,0.9619,14.5912,
600029.SH,南方航空,2003-08-20,2.3283,2.3224,2.3342,2.3048,2.3224,15871140,62534234,-0.0059,-0.2525,3.9401,1.5871,3950000000,N/A,17278003100,1000000000,0,4374178000,33.6577,1.9425,0.9595,14.5543,
600029.SH,南方航空,2003-08-21,2.3224,2.34,2.3871,2.3283,2.3694,63059566,252678566,0.047,2.0253,4.007,6.306,4030000000,N/A,17627937340,1000000000,0,4374178000,34.3394,1.9819,0.9789,14.8491,
600029.SH,南方航空,2003-08-22,2.3694,2.3694,2.3871,2.3518,2.3636,21994287,88580163,-0.0059,-0.2481,4.0274,2.1994,4020000000,N/A,17584195560,1000000000,0,4374178000,34.2541,1.977,0.9765,14.8122,
600029.SH,南方航空,2003-08-25,2.3636,2.3518,2.3636,2.34,2.3577,15149548,60554790,-0.0059,-0.2488,3.9971,1.515,4010000000,N/A,17540453780,1000000000,0,4374178000,34.1689,1.972,0.9741,14.7754,
600029.SH,南方航空,2003-08-26,2.3577,2.3518,2.3694,2.3342,2.34,26502434,105969770,-0.0176,-0.7481,3.9985,2.6502,3980000000,N/A,17409228440,1000000000,0,4374178000,33.9133,1.9573,0.9668,14.6649,
600029.SH,南方航空,2003-08-27,2.34,2.34,2.3459,2.3107,2.3224,21165608,83749282,-0.0176,-0.7538,3.9569,2.1166,3950000000,N/A,17278003100,1000000000,0,4374178000,33.6577,1.9425,0.9595,14.5543,
600029.SH,南方航空,2003-08-28,2.3224,2.3224,2.3283,2.3107,2.3165,9440552,37242064,-0.0059,-0.2532,3.9449,0.9441,3940000000,N/A,17234261320,1000000000,0,4374178000,33.5725,1.9376,0.9571,14.5175,
600029.SH,南方航空,2003-08-29,2.3165,2.3048,2.34,2.3048,2.34,12547840,49687614,0.0235,1.0152,3.9599,1.2548,3980000000,N/A,17409228440,1000000000,0,4374178000,33.9133,2.2522,0.9668,14.6649,
600029.SH,南方航空,2003-09-01,2.34,2.34,2.44,2.3224,2.4047,52407634,213576454,0.0647,2.7638,4.0753,5.2408,4090000000,N/A,17890388020,1000000000,0,4374178000,34.8506,2.3145,0.9935,15.0702,
600029.SH,南方航空,2003-09-02,2.4047,2.4047,2.4165,2.3694,2.3812,32329712,131527794,-0.0235,-0.978,4.0683,3.233,4050000000,N/A,17715420900,1000000000,0,4374178000,34.5098,2.2918,0.9838,14.9228,
600029.SH,南方航空,2003-09-03,2.3812,2.3871,2.3988,2.3459,2.3694,15789109,63482703,-0.0118,-0.4938,4.0207,1.5789,4030000000,N/A,17627937340,1000000000,0,4374178000,34.3394,2.2805,0.9789,14.8491,
600029.SH,南方航空,2003-09-04,2.3694,2.3694,2.3988,2.3636,2.3694,10158688,41048582,0,0,4.0407,1.0159,4030000000,N/A,17627937340,1000000000,0,4374178000,34.3394,2.2805,0.9789,14.8491,
600029.SH,南方航空,2003-09-05,2.3694,2.3694,2.3753,2.3224,2.3459,19278623,76715414,-0.0235,-0.9926,3.9793,1.9279,3990000000,N/A,17452970220,1000000000,0,4374178000,33.9985,2.2579,0.9692,14.7017,
600029.SH,南方航空,2003-09-08,2.3459,2.34,2.3577,2.3224,2.3577,7311437,29074712,0.0118,0.5013,3.9766,0.7311,4010000000,N/A,17540453780,1000000000,0,4374178000,34.1689,2.2692,0.9741,14.7754,
600029.SH,南方航空,2003-09-09,2.3577,2.3518,2.3518,2.293,2.3048,56575667,222133033,-0.0529,-2.2444,3.9263,5.6576,3920000000,N/A,17146777760,1000000000,0,4374178000,33.4021,2.2183,0.9522,14.4438,
600029.SH,南方航空,2003-09-10,2.3048,2.293,2.3107,2.2754,2.2989,16031897,62390901,-0.0059,-0.2551,3.8917,1.6032,3910000000,N/A,17103035980,1000000000,0,4374178000,33.3168,2.2126,0.9498,14.4069,
600029.SH,南方航空,2003-09-11,2.2989,2.293,2.3107,2.2871,2.2989,7031731,27487166,0,0,3.909,0.7032,3910000000,N/A,17103035980,1000000000,0,4374178000,33.3168,2.2126,0.9498,14.4069,
600029.SH,南方航空,2003-09-12,2.2989,2.3107,2.3107,2.2754,2.2813,9754937,37877029,-0.0176,-0.7673,3.8829,0.9755,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,2.1956,0.9425,14.2964,
600029.SH,南方航空,2003-09-15,2.2813,2.2754,2.2989,2.2754,2.2813,5944988,23113852,0,0,3.888,0.5945,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,2.1956,0.9425,14.2964,
600029.SH,南方航空,2003-09-16,2.2813,2.2754,2.2813,2.2225,2.2577,27176255,103803734,-0.0235,-1.0309,3.8196,2.7176,3840000000,N/A,16796843520,1000000000,0,4374178000,32.7204,2.173,0.9328,14.149,
600029.SH,南方航空,2003-09-17,2.2577,2.2577,2.2636,2.2048,2.2225,20479569,77507693,-0.0353,-1.5625,3.7846,2.048,3780000000,N/A,16534392840,1000000000,0,4374178000,32.2091,2.139,0.9182,13.9279,
600029.SH,南方航空,2003-09-18,2.2225,2.2225,2.2577,2.2166,2.2401,6974537,26550131,0.0176,0.7937,3.8067,0.6975,3810000000,N/A,16665618180,1000000000,0,4374178000,32.4648,2.156,0.9255,14.0385,
600029.SH,南方航空,2003-09-19,2.2401,2.2342,2.2577,2.2342,2.2519,4806501,18321763,0.0118,0.5249,3.8119,0.4807,3830000000,N/A,16753101740,1000000000,0,4374178000,32.6352,2.1673,0.9304,14.1122,
600029.SH,南方航空,2003-09-22,2.2519,2.2636,2.2695,2.2283,2.2519,4290553,16393518,0,0,3.8208,0.4291,3830000000,N/A,16753101740,1000000000,0,4374178000,32.6352,2.1673,0.9304,14.1122,
600029.SH,南方航空,2003-09-23,2.2519,2.2519,2.2813,2.2283,2.2754,4963487,19077428,0.0235,1.0444,3.8436,0.4963,3870000000,N/A,16928068860,1000000000,0,4374178000,32.976,2.19,0.9401,14.2596,
600029.SH,南方航空,2003-09-24,2.2754,2.2813,2.293,2.2636,2.2754,3978447,15385670,0,0,3.8673,0.3978,3870000000,N/A,16928068860,1000000000,0,4374178000,32.976,2.19,0.9401,14.2596,
600029.SH,南方航空,2003-09-25,2.2754,2.2695,2.2813,2.2401,2.2577,6952813,26759249,-0.0176,-0.7752,3.8487,0.6953,3840000000,N/A,16796843520,1000000000,0,4374178000,32.7204,2.173,0.9328,14.149,
600029.SH,南方航空,2003-09-26,2.2577,2.2636,2.2871,2.2519,2.2636,6810657,26310409,0.0059,0.2604,3.8631,0.6811,3850000000,N/A,16840585300,1000000000,0,4374178000,32.8056,2.1786,0.9352,14.1859,
600029.SH,南方航空,2003-09-29,2.2636,2.2636,2.2871,2.2519,2.2695,8527711,32962671,0.0059,0.2597,3.8654,0.8528,3860000000,N/A,16884327080,1000000000,0,4374178000,32.8908,2.1843,0.9376,14.2227,
600029.SH,南方航空,2003-09-30,2.2695,2.2636,2.3107,2.2636,2.2871,13457387,52481868,0.0176,0.7772,3.8999,1.3457,3890000000,N/A,17015552420,1000000000,0,4374178000,33.1464,2.2013,0.9449,14.3332,
600029.SH,南方航空,2003-10-08,2.2871,2.2871,2.2989,2.2636,2.2813,3984293,15464853,-0.0059,-0.2571,3.8815,0.3984,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,2.1956,0.9425,14.2964,
600029.SH,南方航空,2003-10-09,2.2813,2.2754,2.3165,2.2695,2.2813,7073356,27685111,0,0,3.914,0.7073,3880000000,N/A,16971810640,1000000000,0,4374178000,33.0612,2.1956,0.9425,14.2964,
600029.SH,南方航空,2003-10-10,2.2813,2.2813,2.3577,2.2754,2.34,26076401,103599795,0.0588,2.5773,3.9729,2.6076,3980000000,N/A,17409228440,1000000000,0,4374178000,33.9133,2.2522,0.9668,14.6649,
600029.SH,南方航空,2003-10-13,2.34,2.34,2.3459,2.3048,2.3165,14909490,58917824,-0.0235,-1.005,3.9517,1.4909,3940000000,N/A,17234261320,1000000000,0,4374178000,33.5725,2.2296,0.9571,14.5175,
600029.SH,南方航空,2003-10-14,2.3165,2.3224,2.3283,2.2989,2.3107,7905556,31126712,-0.0059,-0.2538,3.9373,0.7906,3930000000,N/A,17190519540,1000000000,0,4374178000,33.4873,2.2239,0.9547,14.4806,
600029.SH,南方航空,2003-10-15,2.3107,2.3107,2.34,2.2989,2.3048,12539247,49405984,-0.0059,-0.2545,3.9401,1.2539,3920000000,N/A,17146777760,1000000000,0,4374178000,33.4021,2.2183,0.9522,14.4438,
600029.SH,南方航空,2003-10-16,2.3048,2.3048,2.3165,2.2871,2.293,10135238,39593717,-0.0118,-0.5102,3.9065,1.0135,3900000000,N/A,17059294200,1000000000,0,4374178000,33.2316,2.2069,0.9474,14.3701,
600029.SH,南方航空,2003-10-17,2.293,2.2871,2.3342,2.2871,2.3165,10965440,43075184,0.0235,1.0256,3.9283,1.0965,3940000000,N/A,17234261320,1000000000,0,4374178000,33.5725,2.2296,0.9571,14.5175,
600029.SH,南方航空,2003-10-20,2.3165,2.3048,2.3283,2.2989,2.3165,11706220,46128155,0,0,3.9405,1.1706,3940000000,N/A,17234261320,1000000000,0,4374178000,33.5725,2.2296,0.9571,14.5175,
600029.SH,南方航空,2003-10-21,2.3165,2.3107,2.3577,2.3048,2.3518,20494414,81422670,0.0353,1.5228,3.9729,2.0494,4000000000,N/A,17496712000,1000000000,0,4374178000,34.0837,2.2635,0.9717,14.7386,
600029.SH,南方航空,2003-10-22,2.3518,2.3518,2.3988,2.34,2.3753,36743114,148365070,0.0235,1,4.0379,3.6743,4040000000,N/A,17671679120,1000000000,0,4374178000,34.4246,2.2862,0.9814,14.8859,
600029.SH,南方航空,2003-10-23,2.3753,2.3753,2.3871,2.3342,2.34,15424410,61762609,-0.0353,-1.4851,4.0042,1.5424,3980000000,N/A,17409228440,1000000000,0,4374178000,33.9133,2.2522,0.9668,14.6649,
600029.SH,南方航空,2003-10-24,2.34,2.3342,2.3694,2.3283,2.3459,9527099,38097740,0.0059,0.2513,3.9989,0.9527,3990000000,N/A,17452970220,1000000000,0,4374178000,33.9985,2.2579,0.9692,14.7017,
600029.SH,南方航空,2003-10-27,2.3459,2.3459,2.3694,2.34,2.3636,11494229,45964776,0.0176,0.7519,3.9989,1.1494,4020000000,N/A,17584195560,1000000000,0,4374178000,34.2541,2.2748,0.9765,14.8122,
600029.SH,南方航空,2003-10-28,2.3636,2.3636,2.4459,2.3518,2.4224,66382255,272709919,0.0588,2.4876,4.1082,6.6382,4120000000,N/A,18021613360,1000000000,0,4374178000,35.1062,2.3314,1.0008,15.1807,
600029.SH,南方航空,2003-10-29,2.4224,2.4165,2.44,2.3871,2.4282,25778798,105973338,0.0059,0.2427,4.1109,2.5779,4130000000,N/A,18065355140,1000000000,0,4374178000,35.1915,2.3371,1.0032,15.2176,
600029.SH,南方航空,2003-10-30,2.4282,2.4106,2.4341,2.3753,2.3988,25733637,105331587,-0.0294,-1.2107,4.0931,2.5734,4080000000,N/A,17846646240,1000000000,0,4374178000,34.7654,1.6598,0.9911,15.0333,
600029.SH,南方航空,2003-10-31,2.3988,2.393,2.5282,2.3812,2.4812,55814546,234700301,0.0823,3.4314,4.205,5.5815,4220000000,N/A,18459031160,1000000000,0,4374178000,35.9583,1.7167,1.0251,15.5492,
600029.SH,南方航空,2003-11-03,2.4812,2.4694,2.5282,2.4576,2.5047,37982473,161825866,0.0235,0.9479,4.2605,3.7982,4260000000,N/A,18633998280,1000000000,0,4374178000,36.2992,1.733,1.0348,15.6966,
600029.SH,南方航空,2003-11-04,2.5047,2.5047,2.6164,2.4812,2.4929,71918503,312832381,-0.0118,-0.4695,4.3498,7.1919,4240000000,N/A,18546514720,1000000000,0,4374178000,36.1288,1.7249,1.03,15.6229,
600029.SH,南方航空,2003-11-05,2.4929,2.4929,2.5517,2.4812,2.5458,41333266,176976024,0.0529,2.1226,4.2817,4.1333,4330000000,N/A,18940190740,1000000000,0,4374178000,36.8956,1.7615,1.0518,15.9545,
600029.SH,南方航空,2003-11-06,2.5458,2.5517,2.5752,2.4812,2.5106,36844613,158331961,-0.0353,-1.3857,4.2973,3.6845,4270000000,N/A,18677740060,1000000000,0,4374178000,36.3844,1.7371,1.0372,15.7334,
600029.SH,南方航空,2003-11-07,2.5106,2.4988,2.5223,2.4635,2.487,33521186,141863653,-0.0235,-0.9368,4.2321,3.3521,4230000000,N/A,18502772940,1000000000,0,4374178000,36.0435,1.7208,1.0275,15.586,
600029.SH,南方航空,2003-11-10,2.487,2.4812,2.5576,2.4753,2.5576,19491288,83739790,0.0706,2.8369,4.2963,1.9491,4350000000,N/A,19027674300,1000000000,0,4374178000,37.0661,1.7696,1.0567,16.0282,
600029.SH,南方航空,2003-11-11,2.5576,2.5576,2.5752,2.4988,2.5282,28752283,124140951,-0.0294,-1.1494,4.3176,2.8752,4300000000,N/A,18808965400,1000000000,0,4374178000,36.64,1.7493,1.0445,15.8439,
600029.SH,南方航空,2003-11-12,2.5282,2.5164,2.5282,2.44,2.4576,26932979,113709785,-0.0706,-2.7907,4.222,2.6933,4180000000,N/A,18284064040,1000000000,0,4374178000,35.6175,1.7005,1.0154,15.4018,
600029.SH,南方航空,2003-11-13,2.4576,2.4518,2.4988,2.4518,2.4812,16616286,69931149,0.0235,0.9569,4.2086,1.6616,4220000000,N/A,18459031160,1000000000,0,4374178000,35.9583,1.7167,1.0251,15.5492,
600029.SH,南方航空,2003-11-14,2.4812,2.4812,2.5223,2.4459,2.5164,26217772,110667971,0.0353,1.4218,4.2211,2.6218,4280000000,N/A,18721481840,1000000000,0,4374178000,36.4696,1.7411,1.0397,15.7703,
600029.SH,南方航空,2003-11-17,2.5164,2.5282,2.54,2.4988,2.5282,11524329,49483308,0.0118,0.4673,4.2938,1.1524,4300000000,N/A,18808965400,1000000000,0,4374178000,36.64,1.7493,1.0445,15.8439,
600029.SH,南方航空,2003-11-18,2.5282,2.5282,2.5282,2.4694,2.487,26940100,114534483,-0.0412,-1.6279,4.2514,2.694,4230000000,N/A,18502772940,1000000000,0,4374178000,36.0435,1.7208,1.0275,15.586,
600029.SH,南方航空,2003-11-19,2.487,2.4753,2.5223,2.4576,2.4988,7638757,32496847,0.0118,0.4728,4.2542,0.7639,4250000000,N/A,18590256500,1000000000,0,4374178000,36.214,1.7289,1.0324,15.6597,
600029.SH,南方航空,2003-11-20,2.4988,2.4929,2.6281,2.487,2.6105,52522096,230676310,0.1117,4.4706,4.392,5.2522,4440000000,N/A,19421350320,1000000000,0,4374178000,37.8329,1.8062,1.0785,16.3598,
600029.SH,南方航空,2003-11-21,2.6105,2.6105,2.6634,2.5576,2.6164,41395104,183176174,0.0059,0.2252,4.4251,4.1395,4450000000,N/A,19465092100,1000000000,0,4374178000,37.9181,1.8103,1.081,16.3966,
600029.SH,南方航空,2003-11-24,2.6164,2.6105,2.6928,2.587,2.6811,40788684,184033474,0.0647,2.4719,4.5119,4.0789,4560000000,N/A,19946251680,1000000000,0,4374178000,38.8554,1.855,1.1077,16.802,
600029.SH,南方航空,2003-11-25,2.6811,2.6987,2.6987,2.6223,2.6458,26183505,117964382,-0.0353,-1.3158,4.5053,2.6184,4500000000,N/A,19683801000,1000000000,0,4374178000,38.3442,1.8306,1.0931,16.5809,
600029.SH,南方航空,2003-11-26,2.6458,2.634,2.6752,2.6164,2.6517,15844721,71217800,0.0059,0.2222,4.4947,1.5845,4510000000,N/A,19727542780,1000000000,0,4374178000,38.4294,1.8347,1.0955,16.6177,
600029.SH,南方航空,2003-11-27,2.6517,2.6517,2.6869,2.6046,2.6105,15643962,70391651,-0.0412,-1.5521,4.4996,1.5644,4440000000,N/A,19421350320,1000000000,0,4374178000,37.8329,1.8062,1.0785,16.3598,
600029.SH,南方航空,2003-11-28,2.6105,2.6105,2.6752,2.6105,2.6634,8826813,39585356,0.0529,2.027,4.4847,0.8827,4530000000,N/A,19815026340,1000000000,0,4374178000,38.5998,1.8428,1.1004,16.6914,
