代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
601688.SH,华泰证券,2010-02-26,N/A,16.1306,16.8447,16.123,16.169,310913636,6631744709,0.8138,5.3,21.3299,56.6128,11566004580,N/A,117936000000,549193000,0,5600000000,31.0743,8.4716,12.3322,2.8614,
601688.SH,华泰证券,2010-03-01,16.169,15.8159,16.3994,15.7621,16.2381,95596204,2010405352,0.0691,0.4274,21.0302,17.4067,11615431950,N/A,118440000000,549193000,0,5600000000,31.2071,8.5078,12.385,2.8736,
601688.SH,华泰证券,2010-03-02,16.2381,16.2842,16.3303,15.9157,15.9694,59522582,1246284940,-0.2687,-1.6548,20.938,10.8382,11423214400,N/A,116480000000,549193000,0,5600000000,30.6907,8.367,12.18,2.826,
601688.SH,华泰证券,2010-03-03,15.9694,15.9233,16.6374,15.8312,16.4531,83469099,1766018238,0.4837,3.0288,21.1577,15.1985,11769205990,N/A,120008000000,549193000,0,5600000000,31.6202,8.6205,12.5489,2.9116,
601688.SH,华泰证券,2010-03-04,16.4531,16.3456,16.4531,15.908,15.9848,51391060,1081647435,-0.4683,-2.8465,21.0474,9.3576,11434198260,N/A,116592000000,549193000,0,5600000000,30.7202,8.3751,12.1917,2.8288,
601688.SH,华泰证券,2010-03-05,15.9848,16.1153,17.5817,16.0539,17.0827,173176766,3835305285,1.0979,6.8684,22.1468,31.533,12219544250,N/A,124600000000,549193000,0,5600000000,32.8302,8.9503,13.0291,3.023,
601688.SH,华泰证券,2010-03-08,17.0827,17.1364,17.2976,16.9138,17.2209,63005545,1405661120,0.1382,0.809,22.3101,11.4724,12318398990,N/A,125608000000,549193000,0,5600000000,33.0957,9.0227,13.1345,3.0475,
601688.SH,华泰证券,2010-03-09,17.2209,17.1211,17.4973,16.8907,17.1825,61894847,1385998021,-0.0384,-0.2229,22.3928,11.2701,12290939340,N/A,125328000000,549193000,0,5600000000,33.022,9.0026,13.1052,3.0407,
601688.SH,华泰证券,2010-03-10,17.1825,17.2055,17.574,16.9521,17.1211,54364069,1221344636,-0.0614,-0.3575,22.466,9.8989,12247003900,N/A,124880000000,549193000,0,5600000000,32.9039,8.9704,13.0584,3.0298,
601688.SH,华泰证券,2010-03-11,17.1211,17.1287,17.8965,16.8677,17.5971,92174741,2092887333,0.476,2.7803,22.7056,16.7837,12587503560,N/A,128352000000,549193000,0,5600000000,33.8187,9.2198,13.4214,3.1141,
601688.SH,华泰证券,2010-03-12,17.5971,17.528,17.6969,17.2055,17.2746,59972202,1359697070,-0.3225,-1.8325,22.6721,10.9201,12356842500,N/A,126000000000,549193000,0,5600000000,33.199,9.0509,13.1755,3.057,
601688.SH,华泰证券,2010-03-15,17.2746,17.1594,17.3514,16.9061,17.2055,34719842,773403966,-0.0691,-0.4,22.2756,6.322,12307415130,N/A,125496000000,549193000,0,5600000000,33.0662,9.0147,13.1228,3.0448,
601688.SH,华泰证券,2010-03-16,17.2055,17.0212,17.2592,16.8907,17.1364,43034558,956698785,-0.0691,-0.4016,22.2309,7.836,12257987760,N/A,124992000000,549193000,0,5600000000,32.9334,8.9785,13.0701,3.0326,
601688.SH,华泰证券,2010-03-17,17.1364,17.1518,17.4051,16.9368,17.3898,51425225,1151944890,0.2534,1.4785,22.4004,9.3638,12439221450,N/A,126840000000,549193000,0,5600000000,33.4204,9.1112,13.2633,3.0774,
601688.SH,华泰证券,2010-03-18,17.3898,17.3437,17.4128,17.0059,17.1211,41388170,928659907,-0.2687,-1.5453,22.4378,7.5362,12247003900,N/A,124880000000,549193000,0,5600000000,32.9039,8.9704,13.0584,3.0298,
601688.SH,华泰证券,2010-03-19,17.1211,17.1211,17.2209,16.9521,17.1287,28732202,638157646,0.0077,0.0448,22.2105,5.2317,12252495830,N/A,124936000000,549193000,0,5600000000,32.9187,8.9744,13.0642,3.0312,
601688.SH,华泰证券,2010-03-22,17.1287,17.1748,17.1748,16.7756,16.7909,51184286,1127843079,-0.3378,-1.9722,22.0349,9.3199,12010850910,N/A,122472000000,549193000,0,5600000000,32.2695,8.7974,12.8066,2.9714,
601688.SH,华泰证券,2010-03-23,16.7909,16.7756,16.9214,16.6143,16.6758,24308809,530022381,-0.1152,-0.6859,21.8037,4.4263,11928471960,N/A,121632000000,549193000,0,5600000000,32.0481,8.7371,12.7187,2.951,
601688.SH,华泰证券,2010-03-24,16.6758,16.6988,16.8447,16.6527,16.7295,18809321,409821196,0.0537,0.3223,21.7882,3.4249,11966915470,N/A,122024000000,549193000,0,5600000000,32.1514,8.7653,12.7597,2.9605,
601688.SH,华泰证券,2010-03-25,16.7295,16.7141,16.7679,16.3533,16.3994,26296700,565827513,-0.3301,-1.9734,21.5171,4.7882,11730762480,N/A,119616000000,549193000,0,5600000000,31.5169,8.5923,12.5079,2.9021,
601688.SH,华泰证券,2010-03-26,16.3994,16.3686,16.7986,16.3686,16.645,21519786,465390040,0.2457,1.4981,21.6261,3.9184,11906504240,N/A,121408000000,549193000,0,5600000000,31.9891,8.721,12.6953,2.9456,
601688.SH,华泰证券,2010-03-29,16.645,16.6527,17.0596,16.6297,16.9521,36178159,797688184,0.3071,1.845,22.0489,6.5875,12126181440,N/A,123648000000,549193000,0,5600000000,32.5793,8.8819,12.9295,3,
601688.SH,华泰证券,2010-03-30,16.9521,16.9368,16.9368,16.645,16.7909,26313492,574162360,-0.1612,-0.9511,21.8201,4.7913,12010850910,N/A,122472000000,549193000,0,5600000000,32.2695,8.7974,12.8066,2.9714,
601688.SH,华泰证券,2010-03-31,16.7909,16.8677,16.8907,16.5068,16.599,23476554,508736873,-0.1919,-1.1431,21.67,4.2747,11873552660,N/A,121072000000,549193000,0,5600000000,31.9006,8.6969,12.6602,2.9375,
601688.SH,华泰证券,2010-04-01,16.599,16.5836,16.8523,16.5145,16.8139,27538202,598987538,0.215,1.2951,21.7511,5.0143,12027326700,N/A,122640000000,549193000,0,5600000000,32.3137,8.8095,12.8241,2.9755,
601688.SH,华泰证券,2010-04-02,16.8139,16.86,16.8754,16.6604,16.7372,20084618,437922278,-0.0768,-0.4566,21.8039,3.6571,11972407400,N/A,122080000000,549193000,0,5600000000,32.1662,8.7693,12.7656,2.9619,
601688.SH,华泰证券,2010-04-06,16.7372,16.7756,16.9291,16.6604,16.7679,20314394,444020910,0.0307,0.1835,21.8575,3.699,11994375120,N/A,122304000000,549193000,0,5600000000,32.2252,8.7854,12.789,2.9673,
601688.SH,华泰证券,2010-04-07,16.7679,16.7372,16.7372,16.4915,16.5683,19640422,423532600,-0.1996,-1.1905,21.5643,3.5762,11851584940,N/A,120848000000,549193000,0,5600000000,31.8416,8.6808,12.6367,2.932,
601688.SH,华泰证券,2010-04-08,16.5683,16.5376,16.6758,16.3917,16.3994,22915881,492132625,-0.1689,-1.0195,21.4756,4.1726,11730762480,N/A,119616000000,549193000,0,5600000000,31.5169,8.5923,12.5079,2.9021,
601688.SH,华泰证券,2010-04-09,16.3994,16.4301,16.5606,16.3994,16.5068,16154909,346477141,0.1075,0.6554,21.4472,2.9416,11807649500,N/A,120400000000,549193000,0,5600000000,31.7235,8.6486,12.5899,2.9211,
601688.SH,华泰证券,2010-04-12,16.5068,16.5145,16.5452,16.1997,16.2765,21942922,466558796,-0.2303,-1.3953,21.2624,3.9955,11642891600,N/A,118720000000,549193000,0,5600000000,31.2809,8.5279,12.4142,2.8804,
601688.SH,华泰证券,2010-04-13,16.2765,16.2765,16.7525,16.2381,16.6681,32611688,702675761,0.3916,2.4057,21.5467,5.9381,11922980030,N/A,121576000000,549193000,0,5600000000,32.0334,8.7331,12.7129,2.9497,
