date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2007-04-30,3.217,3.263,2.8898,2.984,20737497.0,217.1959,65.8319,11.8154,41.0719,10.4954,4.7679,32.1236
2007-05-08,3.0608,3.1251,2.8898,2.9413,8629889.0,-1.4323,64.4643,4.917,40.4836,10.345,4.6996,31.6635
2007-05-09,2.91,2.9358,2.7391,2.8494,9382251.0,-3.125,61.6277,5.3456,39.2185,10.0218,4.5527,30.674
2007-05-10,2.8264,2.9633,2.8039,2.8719,4772011.0,0.7903,62.8504,2.7189,39.5284,10.101,4.5887,30.9164
2007-05-11,2.8448,2.8448,2.7437,2.7873,3927313.0,-2.9445,60.4262,2.2376,38.3645,9.8035,4.4536,30.0061
2007-05-14,2.7276,2.8195,2.7023,2.7763,4225918.0,-0.3957,60.2207,2.4078,38.2127,9.7647,4.436,29.8874
2007-05-15,2.7763,2.7804,2.6655,2.6798,3561509.0,-3.4762,59.2348,2.0292,36.8844,9.4253,4.2818,28.8484
2007-05-16,2.6747,2.8397,2.6738,2.808,3789911.0,4.7848,60.3226,2.1593,38.6492,9.8763,4.4866,30.2287
2007-05-17,2.8356,2.9036,2.8034,2.9031,3756792.0,3.3879,62.0816,2.1405,39.9586,10.2109,4.6386,31.2528
2007-05-18,2.9197,2.9197,2.8494,2.8494,3374691.0,-1.8521,62.7129,1.9228,39.2185,10.0218,4.5527,30.674
2007-05-21,2.7483,2.8728,2.7483,2.8402,3099305.0,-0.3226,61.5589,1.7659,39.092,9.9894,4.538,30.575
2007-05-22,2.8489,2.8632,2.8172,2.8218,3938453.0,-0.6472,61.9664,2.244,38.839,9.9248,4.5087,30.3771
2007-05-23,2.8223,3.0148,2.785,2.9321,4766617.0,3.9088,62.773,2.7158,40.3571,10.3127,4.6849,31.5645
2007-05-24,2.9344,2.9459,2.8494,2.8953,2273622.0,-1.2539,63.0419,1.2954,39.851,10.1834,4.6262,31.1687
2007-05-25,2.8852,2.978,2.854,2.95,3608156.0,1.8889,63.9137,2.0558,40.6038,10.3757,4.7135,31.7575
2007-05-28,2.9514,3.0746,2.9514,3.0378,2962353.0,2.9755,65.999,1.6878,41.812,10.6845,4.8538,32.7024
2007-05-29,3.0332,3.3416,3.0332,3.3416,4705210.0,10.0,71.0876,2.6808,45.9932,11.7529,5.3392,35.9727
2007-05-30,3.1527,3.6026,3.1527,3.4009,7362511.0,1.7742,74.4131,4.1949,46.8092,11.9615,5.4339,36.6109
2007-05-31,3.4009,3.5796,3.1656,3.4376,4817148.0,1.0811,74.6387,2.7446,47.3152,12.0908,5.4927,37.0067
2007-06-01,3.4238,3.5525,3.3558,3.4169,3496386.0,-0.6016,75.798,1.9921,47.0306,12.018,5.4596,36.7841
2007-06-04,3.4169,3.4468,3.1656,3.2262,3731951.0,-5.5817,71.6391,2.1263,44.4055,11.3472,5.1549,34.7309
2007-06-05,3.172,3.3089,2.9555,3.286,5017160.0,1.8519,67.9747,2.8586,45.2278,11.5573,5.2503,35.374
2007-06-06,3.263,3.456,3.1702,3.3884,4907529.0,3.1189,72.8566,2.7961,46.6384,11.9178,5.4141,36.4773
2007-06-07,3.3595,3.5796,3.3554,3.5727,3822452.0,5.4388,76.236,2.1779,49.1749,12.566,5.7085,38.4612
2007-06-08,3.5746,3.5842,3.4703,3.5571,2397745.0,-0.4374,76.9928,1.3661,48.9599,12.511,5.6836,38.293
2007-06-11,3.5387,3.8489,3.5171,3.8145,2702841.0,7.2351,81.7721,1.54,52.5022,13.4162,6.0948,41.0636
2007-06-12,3.8145,3.9114,3.6941,3.8834,3039112.0,1.8072,83.3902,1.7316,53.451,13.6587,6.2049,41.8057
2007-06-13,3.8604,3.9753,3.8375,3.951,2527743.0,1.7396,85.1911,1.4402,54.3809,13.8963,6.3129,42.533
2007-06-14,3.951,3.951,3.951,3.951,,0.0,,,54.3809,13.8963,6.3129,42.533
2007-06-15,3.8375,4.2051,3.8375,3.9983,3040831.0,1.1981,87.7338,1.7325,55.0324,14.0628,6.3885,43.0425
2007-06-18,4.0084,4.0902,3.951,3.9753,2082058.0,-0.5747,87.2448,1.1863,54.7161,13.982,6.3518,42.7952
2007-06-19,3.9753,3.9983,3.8558,3.8788,2444348.0,-2.4277,84.7615,1.3927,53.3878,13.6425,6.1976,41.7562
2007-06-20,3.8508,3.9933,3.8421,3.8788,2075375.0,0.0,85.7913,1.1825,53.3878,13.6425,6.1976,41.7562
2007-06-21,3.8609,3.9983,3.8604,3.9455,1930034.0,1.718,85.5825,1.0997,54.305,13.8769,6.3041,42.4736
2007-06-22,3.9294,3.9317,3.6251,3.695,2108963.0,-6.3483,82.0482,1.2016,50.8575,12.996,5.9039,39.7772
2007-06-25,3.6959,3.7639,3.5167,3.5893,1856448.0,-2.8607,79.2499,1.0577,49.4026,12.6242,5.735,38.6393
