date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2003-10-16,0.315,0.3166,0.2952,0.3091,24163670.0,50.2406,15.4423,60.4092,47.4706,9.9735,4.882,58.5691
2003-10-17,0.3087,0.3227,0.3075,0.3209,6702358.0,3.8437,15.9286,16.7559,49.2952,10.3569,5.0696,60.8203
2003-10-20,0.3217,0.3219,0.3138,0.3144,3495327.0,-2.0358,16.0157,8.7383,48.2916,10.1461,4.9664,59.5822
2003-10-21,0.3128,0.3144,0.3069,0.3092,3713044.0,-1.6373,15.6308,9.2826,47.501,9.9799,4.8851,58.6067
2003-10-22,0.31,0.3279,0.3092,0.3164,4159321.0,2.3047,16.0767,10.3983,48.5958,10.2099,4.9977,59.9574
2003-10-23,0.3154,0.3203,0.3128,0.3191,2059167.0,0.8761,15.9632,5.1479,49.0215,10.2994,5.0415,60.4827
2003-10-24,0.3188,0.3203,0.3162,0.3191,1658229.0,0.0,16.0846,4.1456,49.0215,10.2994,5.0415,60.4827
2003-10-27,0.3188,0.3199,0.3045,0.3051,2369679.0,-4.4045,15.6546,5.9242,46.8624,9.2203,4.8194,57.8187
2003-10-28,0.3041,0.3098,0.298,0.3037,1962885.0,-0.4543,15.2853,4.9072,46.6495,9.1784,4.7975,57.5561
2003-10-29,0.3031,0.3049,0.2972,0.3033,1372194.0,-0.1304,15.1339,3.4305,46.5887,9.1665,4.7913,57.481
2003-10-30,0.3001,0.3043,0.2999,0.3013,440175.0,-0.6527,15.211,1.1004,46.2846,9.1066,4.76,57.1058
2003-10-31,0.3019,0.3096,0.3019,0.3045,480976.0,1.0512,15.4429,1.2024,46.7711,9.2024,4.81,57.7062
2003-11-03,0.3035,0.3085,0.3013,0.3051,612516.0,0.1951,15.3984,1.5313,46.8624,9.2203,4.8194,57.8187
2003-11-04,0.3013,0.3118,0.2992,0.3085,2103927.0,1.1032,15.494,5.2598,47.3793,9.322,4.8726,58.4566
2003-11-05,0.3067,0.3089,0.3031,0.3037,861247.0,-1.5404,15.3918,2.1531,46.6495,9.1784,4.7975,57.5561
2003-11-06,0.3033,0.3041,0.291,0.295,2353332.0,-2.8683,15.006,5.8833,45.3114,8.9152,4.6599,55.9052
2003-11-07,0.293,0.294,0.2663,0.2797,3324689.0,-5.1678,13.9823,8.3117,42.9698,8.4545,4.4191,53.0161
2003-11-10,0.2762,0.2762,0.2653,0.2744,746572.0,-1.9108,13.6902,1.8664,42.1488,8.2929,4.3346,52.0031
2003-11-11,0.2732,0.2796,0.2693,0.2782,477091.0,1.3709,13.8441,1.1927,42.7266,8.4066,4.3941,52.716
2003-11-12,0.2776,0.2851,0.2714,0.277,431979.0,-0.427,13.9944,1.0799,42.5441,8.3707,4.3753,52.4908
2003-11-13,0.2752,0.2782,0.2718,0.2772,239719.0,0.0715,13.8856,0.5993,42.5745,8.3767,4.3784,52.5284
2003-11-14,0.273,0.2772,0.2716,0.2742,137202.0,-1.0714,13.8364,0.343,42.1183,8.2869,4.3315,51.9656
2003-11-17,0.2704,0.2752,0.2693,0.2704,118502.0,-1.3718,13.6692,0.2963,41.5406,8.1732,4.2721,51.2527
2003-11-18,0.2693,0.2693,0.258,0.2615,347504.0,-3.2943,13.2713,0.8688,40.1721,7.904,4.1314,49.5643
2003-11-19,0.2568,0.2653,0.2568,0.2651,203591.0,1.3626,13.2761,0.509,40.7195,8.0117,4.1877,50.2396
2003-11-20,0.2651,0.2847,0.2651,0.2774,609108.0,4.6303,13.9585,1.5228,42.6049,8.3827,4.3816,52.5659
2003-11-21,0.2774,0.2835,0.2683,0.2706,400000.0,-2.4268,13.833,1.0,41.571,8.1792,4.2752,51.2902
2003-11-24,0.271,0.2825,0.2698,0.2796,816328.0,3.2919,13.8471,2.0408,42.9394,8.4485,4.416,52.9786
2003-11-25,0.2829,0.2829,0.2744,0.2754,537462.0,-1.4873,13.9879,1.3437,42.3008,8.3228,4.3503,52.1907
2003-11-26,0.2734,0.2811,0.2732,0.2768,280400.0,0.5032,13.9047,0.701,42.5137,8.3647,4.3722,52.4533
2003-11-27,0.2756,0.2772,0.2728,0.2744,337546.0,-0.8584,13.9197,0.8439,42.1488,8.2929,4.3346,52.0031
2003-11-28,0.2742,0.277,0.2732,0.2744,224786.0,0.0,13.8637,0.562,42.1488,8.2929,4.3346,52.0031
2003-12-01,0.2748,0.2871,0.2748,0.2847,510362.0,3.7518,14.2297,1.2759,43.7301,8.604,4.4973,53.9541
2003-12-02,0.2815,0.2887,0.2815,0.2883,580827.0,1.2517,14.4634,1.4521,44.2775,8.7117,4.5536,54.6295
2003-12-03,0.2853,0.3049,0.2853,0.2986,1124850.0,3.5714,15.0724,2.8121,45.8588,9.0229,4.7162,56.5806
2003-12-04,0.2984,0.2984,0.293,0.296,368987.0,-0.8621,14.9507,0.9225,45.4635,8.9451,4.6755,56.0928
2003-12-05,0.294,0.3049,0.294,0.3027,705515.0,2.2742,15.2178,1.7638,46.4974,9.1485,4.7819,57.3685
2003-12-08,0.3045,0.3092,0.2999,0.3031,564290.0,0.1308,15.454,1.4107,46.5583,9.1605,4.7881,57.4435
2003-12-09,0.3027,0.3069,0.3021,0.3031,272281.0,0.0,15.3212,0.6807,46.5583,9.1605,4.7881,57.4435
2003-12-10,0.3027,0.3029,0.2974,0.3007,506908.0,-0.7838,15.1282,1.2673,46.1933,9.0887,4.7506,56.9933
2003-12-11,0.3021,0.3021,0.2946,0.297,499394.0,-1.2508,14.9996,1.2485,45.6155,8.975,4.6912,56.2804
2003-12-12,0.297,0.2999,0.2934,0.295,533026.0,-0.6667,14.9495,1.3326,45.3114,8.9152,4.6599,55.9052
2003-12-15,0.2956,0.3021,0.295,0.3019,217103.0,2.349,15.0481,0.5428,46.3758,9.1246,4.7694,57.2184
2003-12-16,0.298,0.3019,0.297,0.3017,242639.0,-0.0656,15.1021,0.6066,46.3454,9.1186,4.7662,57.1809
2003-12-17,0.2984,0.3029,0.2984,0.3015,216551.0,-0.0656,15.1943,0.5414,46.315,9.1126,4.7631,57.1434
2003-12-18,0.2992,0.3015,0.2946,0.2952,645000.0,-2.1011,15.0072,1.6125,45.3418,8.9212,4.663,55.9427
2003-12-19,0.294,0.2988,0.294,0.2966,600595.0,0.4695,14.9629,1.5015,45.5547,8.963,4.6849,56.2054
2003-12-22,0.2958,0.3039,0.2942,0.3025,1276163.0,2.0027,15.0401,3.1904,46.467,9.1425,4.7787,57.331
2003-12-23,0.2999,0.3085,0.2999,0.3039,435891.0,0.4581,15.4167,1.0897,46.6799,9.1844,4.8006,57.5936
2003-12-24,0.3049,0.3126,0.3031,0.3089,429199.0,1.6287,15.551,1.073,47.4402,9.334,4.8788,58.5316
2003-12-25,0.3098,0.3164,0.3053,0.3073,646431.0,-0.5128,15.6946,1.6161,47.1969,9.2861,4.8538,58.2314
2003-12-26,0.3069,0.3156,0.3035,0.3098,1226222.0,0.8376,15.6524,3.0656,47.5922,9.3639,4.8945,58.7192
2003-12-29,0.3096,0.3148,0.3053,0.3112,706096.0,0.4473,15.737,1.7652,47.8051,9.4058,4.9164,58.9819
2003-12-30,0.3128,0.3267,0.3128,0.3209,2655465.0,3.117,16.2372,6.6387,49.2952,9.699,5.0696,60.8203
2003-12-31,0.3205,0.3332,0.3189,0.3296,1702611.0,2.7144,16.6065,4.2565,50.6332,9.9623,5.2072,62.4712
2004-01-02,0.3296,0.3415,0.3288,0.333,1311922.0,1.021,16.9289,3.2798,51.1502,10.064,4.9217,4.09
2004-01-05,0.333,0.3415,0.3287,0.3374,1563135.0,1.308,16.9618,3.9078,51.8193,10.1956,4.9861,4.1435
2004-01-06,0.3368,0.3459,0.3366,0.3459,1385899.0,2.5235,17.2244,3.4647,53.1269,10.4529,5.1119,4.2481
2004-01-07,0.3475,0.3599,0.3441,0.358,2184300.0,3.4917,17.8877,5.4607,54.9819,10.8179,5.2904,4.3964
2004-01-08,0.3583,0.3623,0.3522,0.3599,1265199.0,0.5531,18.1217,3.163,55.286,10.8777,5.3197,4.4207
2004-01-09,0.3568,0.3593,0.3524,0.3528,1573758.0,-1.9802,17.9517,3.9344,54.1913,10.6623,5.2143,4.3332
2004-01-12,0.3481,0.3752,0.3481,0.3712,1972234.0,5.2189,18.3479,4.9306,57.0194,11.2188,5.4864,4.5593
2004-01-13,0.374,0.392,0.3724,0.3886,1850552.0,4.6933,19.3467,4.6264,59.6955,11.7453,5.7439,4.7733
2004-01-14,0.3886,0.3896,0.3722,0.3789,1084875.0,-2.4962,19.2389,2.7122,58.2054,11.4521,5.6006,4.6542
2004-01-15,0.3768,0.3807,0.3732,0.3789,689829.0,0.0,19.1046,1.7246,58.2054,11.4521,5.6006,4.6542
2004-01-16,0.3789,0.3873,0.3772,0.3795,728905.0,0.1567,19.2874,1.8223,58.2967,11.4701,5.6093,4.6615
2004-01-29,0.3795,0.389,0.3795,0.3855,703121.0,1.5649,19.4323,1.7578,59.209,11.6496,5.6971,4.7344
2004-01-30,0.3863,0.3871,0.3722,0.3744,818321.0,-2.8762,19.0439,2.0458,57.506,11.3145,5.5333,4.5982
2004-02-02,0.3785,0.396,0.3665,0.3722,1211133.0,-0.5817,18.8799,3.0278,57.1715,11.2487,5.5011,4.5715
2004-02-03,0.3738,0.3813,0.3702,0.3801,612615.0,2.1277,18.9992,1.5315,58.3879,11.488,5.6181,4.6688
2004-02-04,0.3817,0.4009,0.3817,0.3968,2258902.0,4.375,19.9506,5.6473,60.9424,11.9906,5.8639,4.873
2004-02-05,0.3979,0.3997,0.3932,0.396,1583650.0,-0.1996,20.045,3.9591,60.8207,11.9667,5.8522,4.8633
2004-02-06,0.3962,0.4247,0.395,0.4187,1716989.0,5.75,20.8055,4.2925,64.3179,12.6548,6.1887,5.1429
2004-02-09,0.4199,0.449,0.4199,0.4344,2389980.0,3.7352,22.1396,5.9749,66.7203,13.1275,6.4199,5.335
