date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2007-04-27,4.7995,6.3524,4.6275,5.9251,834062637.0,96.0345,10.1161,72.4237,116.8752,13.6835,24.4238,-25.462
2007-04-30,5.331,5.6645,5.331,5.3883,356261450.0,-9.0589,10.4197,30.9351,106.2876,12.4439,22.2113,-23.1554
2007-05-08,5.4196,5.4977,5.2111,5.4508,202265270.0,1.1605,10.2735,17.5632,107.5211,12.5883,22.899,-23.8723
2007-05-09,5.4561,5.998,5.3466,5.972,301318369.0,9.5602,10.8641,26.1642,120.0542,14.0557,25.0882,-26.1546
2007-05-10,5.972,6.0293,5.7739,5.972,215001808.0,0.0,11.3464,18.6691,120.0542,14.0557,25.0882,-26.1546
2007-05-11,5.8886,6.2273,5.7844,6.1074,178956825.0,2.2688,11.6085,15.5393,122.778,14.3746,25.6574,-26.748
2007-05-14,5.9876,6.1491,5.9146,6.0293,142516432.0,-1.2799,11.6113,12.3751,121.2066,14.1906,25.329,-26.4056
2007-05-15,6.0293,6.0762,5.6332,5.6801,140699905.0,-5.7908,11.1745,12.2173,114.1877,13.3688,23.8622,-24.8765
2007-05-16,5.6176,5.7635,5.4821,5.7166,74153147.0,0.6422,10.8114,6.4389,114.921,13.4547,24.0155,-25.0363
2007-05-17,5.7166,5.8104,5.628,5.7375,75229054.0,0.3646,10.9764,6.5323,115.3401,13.5038,24.103,-25.1276
2007-05-18,5.727,5.727,5.5811,5.6332,66367983.0,-1.8165,10.8224,5.7629,113.2449,13.2585,23.6652,-24.6711
2007-05-21,5.4352,5.628,5.3779,5.5446,78781832.0,-1.5726,10.5806,6.8408,111.464,13.05,23.293,-24.2832
2007-05-22,5.5446,5.6541,5.4925,5.5394,75636831.0,-0.094,10.6537,6.5677,111.3592,13.0377,23.2711,-24.2603
2007-05-23,5.5551,5.6228,5.5134,5.5915,76224231.0,0.9407,10.6865,6.6187,112.4068,13.1603,23.4901,-24.4886
2007-05-24,5.628,5.8104,5.5811,5.6593,105478746.0,1.2116,10.9033,9.159,113.7687,13.3198,23.7747,-24.7852
2007-05-25,5.628,5.6541,5.5499,5.5707,67141126.0,-1.5654,10.7045,5.83,111.9878,13.1113,23.4025,-24.3973
2007-05-28,5.5707,5.6593,5.529,5.6332,96110934.0,1.1225,10.747,8.3455,113.2449,13.2585,23.6652,-24.6711
2007-05-29,5.7218,5.7583,5.6228,5.6906,111975529.0,1.0176,10.9068,9.7231,114.3972,13.3934,23.906,-24.9222
2007-05-30,5.4196,5.6072,5.1903,5.2685,105130805.0,-7.4176,10.3362,9.1288,105.9117,12.3999,22.1328,-23.0736
2007-05-31,5.2632,5.6645,5.1486,5.5551,116700036.0,5.4402,10.4503,10.1334,111.6735,13.0745,23.3368,-24.3288
