date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2003-11-18,1.7101,1.7787,1.6771,1.6964,753863103.0,43.7209,6.2264,58.9278,109.687,5.6746,35.4086,
2003-11-19,1.6909,1.7238,1.6881,1.7128,96487383.0,0.9709,6.2319,7.5422,110.7519,5.7297,35.7523,
2003-11-20,1.7101,1.743,1.6991,1.743,80413119.0,1.7628,6.2701,6.2857,112.7043,5.8307,36.3826,
2003-11-21,1.7458,1.7924,1.7348,1.7348,83514726.0,-0.4724,6.4107,6.5282,112.1718,5.8032,36.2107,
2003-11-24,1.7348,1.8309,1.7348,1.8254,67664675.0,5.2215,6.4953,5.2892,118.0289,6.1062,38.1014,
2003-11-25,1.8254,1.8473,1.8007,1.8144,73092530.0,-0.6015,6.6492,5.7135,117.3189,6.0695,37.8723,
2003-11-26,1.8144,1.8473,1.8007,1.8171,30557854.0,0.1513,6.6357,2.3886,117.4964,6.0787,37.9296,
2003-11-27,1.8171,1.8418,1.8034,1.8281,34184475.0,0.6042,6.6463,2.6721,118.2064,6.1154,38.1587,
2003-11-28,1.8309,1.883,1.8309,1.872,46420361.0,2.4024,6.7866,3.6286,121.0462,6.2623,39.0755,
2003-12-01,1.872,1.9269,1.8693,1.9214,60715269.0,2.6393,6.9514,4.746,124.2409,6.4276,40.1068,
2003-12-02,1.9269,1.9379,1.9132,1.9214,49673663.0,0.0,7.0091,3.8829,124.2409,6.4276,40.1068,
2003-12-03,1.9214,2.1108,1.9187,2.0257,123634920.0,5.4286,7.2777,9.6643,130.9855,6.7765,42.284,
2003-12-04,2.0257,2.0779,2.012,2.0477,80532968.0,1.084,7.4511,6.2951,132.4053,6.85,42.7424,
2003-12-05,2.0504,2.0724,2.0093,2.0504,65851201.0,0.134,7.4202,5.1474,132.5828,6.8592,42.7997,
2003-12-08,2.0504,2.0697,2.0175,2.0203,41100554.0,-1.4726,7.428,3.2127,130.6305,6.7581,42.1694,
2003-12-09,2.0203,2.0779,2.0203,2.0724,53130054.0,2.5815,7.4786,4.1531,134.0027,6.9326,43.258,
2003-12-10,2.0806,2.1246,2.0724,2.1218,62604522.0,2.3841,7.6627,4.8937,137.1975,7.0979,44.2893,
2003-12-11,2.13,2.1465,2.0559,2.0861,81716704.0,-1.6818,7.6358,6.3876,134.8902,6.9785,43.5445,
2003-12-12,2.0752,2.0916,2.0532,2.0806,36584294.0,-0.2632,7.5364,2.8597,134.5352,6.9602,43.4299,
2003-12-15,2.0806,2.0834,2.0504,2.0614,30550542.0,-0.9235,7.5177,2.3881,133.2928,6.8959,43.0289,
2003-12-16,2.0587,2.1136,2.0312,2.1053,54410022.0,2.1305,7.5499,4.2531,136.1326,7.0428,43.9456,
2003-12-17,2.0889,2.1355,2.0724,2.0752,48720370.0,-1.4342,7.662,3.8084,134.1802,6.9418,43.3153,
2003-12-18,2.0669,2.1355,2.0614,2.1218,34982281.0,2.2487,7.6556,2.7345,137.1975,7.0979,44.2893,
2003-12-19,2.1328,2.2206,2.13,2.1959,86725345.0,3.4929,7.8995,6.7791,141.9897,7.3458,45.8363,
2003-12-22,2.2097,2.3881,2.1877,2.3606,95295105.0,7.5,8.3107,7.449,152.6389,7.8968,49.274,
2003-12-23,2.3606,2.3991,2.3442,2.3853,62355811.0,1.0465,8.6476,4.8742,154.2363,7.9794,49.7897,
2003-12-24,2.3853,2.4347,2.3634,2.432,50427107.0,1.9563,8.6918,3.9418,157.2535,8.1355,50.7637,
2003-12-25,2.4402,2.4841,2.3908,2.4238,59412995.0,-0.3386,8.8878,4.6442,156.7211,8.1079,50.5918,
2003-12-26,2.4238,2.4347,2.3743,2.3936,38569083.0,-1.2458,8.7208,3.0149,154.7687,8.0069,49.9616,
2003-12-29,2.3826,2.4073,2.3579,2.3661,32623334.0,-1.1468,8.6693,2.5501,152.9939,7.9151,49.3886,
2003-12-30,2.3661,2.4841,2.3661,2.4677,69945314.0,4.2923,8.9322,5.4675,159.5609,8.2549,51.5086,
2003-12-31,2.4841,2.4896,2.3771,2.3826,50752639.0,-3.4483,8.8377,3.9672,154.0588,7.9702,49.7324,
2004-01-02,2.3908,2.4704,2.3826,2.4238,37709688.0,1.7281,8.8559,2.9477,156.7211,8.1079,23.2325,-3870.4836
2004-01-05,2.4183,2.55,2.3991,2.5253,82084105.0,4.1903,9.0942,6.4163,163.2881,8.4477,24.206,-4032.667
2004-01-06,2.5308,2.5418,2.4512,2.4896,88712116.0,-1.413,9.0686,6.9344,160.9808,8.3283,23.864,-3975.6836
2004-01-07,2.4896,2.6214,2.4622,2.5418,90452548.0,2.0948,9.286,7.0705,164.353,8.5028,24.3639,-4058.967
2004-01-08,2.539,2.572,2.5006,2.5363,43007348.0,-0.216,9.2219,3.3618,163.998,8.4844,24.3113,-4050.2002
2004-01-09,2.5363,2.5665,2.432,2.4457,60537381.0,-3.5714,9.0776,4.7321,158.141,8.1814,23.443,-3905.5503
2004-01-12,2.4375,2.5143,2.3826,2.5061,66829066.0,2.4691,8.9557,5.2239,162.0457,8.3834,24.0219,-4001.9836
2004-01-13,2.5116,2.5116,2.4128,2.4347,45907320.0,-2.8478,8.9557,3.5885,157.431,8.1447,23.3378,-3888.0168
2004-01-14,2.4292,2.4485,2.3853,2.41,28824540.0,-1.0147,8.7913,2.2531,155.8336,8.062,23.101,-3848.5669
2004-01-15,2.4073,2.443,2.3551,2.3634,41954580.0,-1.9362,8.6877,3.2795,152.8164,7.9059,22.6537,-3774.0503
2004-01-16,2.3661,2.4485,2.3661,2.421,41367966.0,2.439,8.7914,3.2336,156.5436,8.0988,23.2062,-3866.1003
2004-01-29,2.4238,2.4567,2.4045,2.4457,21044688.0,1.0204,8.8419,1.645,158.141,8.1814,23.443,-3905.5503
2004-01-30,2.4457,2.4759,2.3881,2.3991,32595507.0,-1.908,8.8736,2.5479,155.1237,8.0253,22.9957,-3831.0337
2004-02-02,2.6379,2.6379,2.443,2.4814,99835968.0,3.4325,9.1396,7.804,160.4483,8.3008,23.7851,-3962.5337
2004-02-03,2.4814,2.5363,2.4594,2.5253,38943150.0,1.7699,9.1425,3.0441,163.2881,8.4477,24.206,-4032.667
2004-02-04,2.5281,2.7312,2.5281,2.69,94118764.0,6.5217,9.6172,7.3571,173.9373,8.9986,25.7847,-4295.667
2004-02-05,2.69,2.7284,2.6516,2.7037,41389287.0,0.5102,9.804,3.2353,174.8248,9.0445,25.9162,-4317.5835
2004-02-06,2.7037,2.7065,2.6433,2.6708,33573141.0,-1.2183,9.7403,2.6243,172.6949,8.9343,25.6005,-4264.9834
2004-02-09,2.679,2.7312,2.6626,2.6818,28180910.0,0.4111,9.831,2.2028,173.4049,8.9711,25.7058,-4282.5171
2004-02-10,2.6818,2.6955,2.6022,2.6186,34964524.0,-2.3541,9.6013,2.7331,169.3227,8.7599,25.1006,-4181.7002
2004-02-11,2.6186,2.6351,2.561,2.5912,37963693.0,-1.0482,9.4309,2.9675,167.5478,8.6681,24.8375,-4137.8667
2004-02-12,2.6214,2.6296,2.443,2.4485,73026053.0,-5.5085,9.1104,5.7083,158.3185,8.1906,23.4693,-3909.9336
2004-02-13,2.443,2.4924,2.4292,2.4567,37122371.0,0.3363,8.952,2.9018,158.8509,8.2181,23.5483,-3923.0835
2004-02-16,2.4594,2.5088,2.4567,2.5088,33429351.0,2.1229,9.0421,2.6131,162.2232,8.3926,24.0482,-4006.3669
2004-02-17,2.5171,2.5253,2.4594,2.4704,47690942.0,-1.5317,9.0853,3.7279,159.7384,8.264,23.6798,-3945.0002
2004-02-18,2.4704,2.4924,2.4457,2.4814,27925117.0,0.4444,9.0176,2.1828,160.4483,8.3008,23.7851,-3962.5337
2004-02-19,2.4814,2.5281,2.4704,2.5061,51395038.0,0.9956,9.1231,4.0174,162.0457,8.3834,24.0219,-4001.9836
2004-02-20,2.5061,2.5171,2.4841,2.4979,21038314.0,-0.3286,9.1103,1.6445,161.5132,8.3559,23.9429,-3988.8335
2004-02-23,2.5006,2.5116,2.3936,2.4018,35458400.0,-3.8462,8.893,2.7717,155.3012,8.0345,23.022,-3835.417
2004-02-24,2.3881,2.4292,2.3634,2.4073,29280401.0,0.2286,8.7278,2.2888,155.6562,8.0528,23.0747,-3844.1836
2004-02-25,2.4073,2.4732,2.3908,2.4073,19574663.0,0.0,8.8595,1.5301,155.6562,8.0528,23.0747,-3844.1836
2004-02-26,2.4073,2.4539,2.3716,2.4485,25823242.0,1.7104,8.8131,2.0185,158.3185,8.1906,23.4693,-3909.9336
2004-02-27,2.4677,2.4896,2.443,2.4677,21895110.0,0.7848,8.9938,1.7115,159.5609,8.2549,23.6535,-3940.6169
2004-03-01,2.4649,2.4677,2.3991,2.4402,19291123.0,-1.1123,8.836,1.5079,157.786,8.163,23.3904,-3896.7837
2004-03-02,2.4485,2.4759,2.4128,2.4238,18607398.0,-0.6749,8.8923,1.4545,156.7211,8.1079,23.2325,-3870.4836
2004-03-03,2.4265,2.4567,2.3606,2.3853,23755499.0,-1.5855,8.7449,1.8569,154.2363,7.9794,22.8642,-3809.1169
2004-03-04,2.3771,2.3991,2.3304,2.3524,27046919.0,-1.3809,8.585,2.1142,152.1064,7.8692,22.5485,-3756.5168
