date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2009-12-16,4.9822,5.154,4.7749,4.917,916252251.0,12.4661,8.3107,76.5457,45.2144,10.1715,3.4376,42.8282
2009-12-17,4.7393,4.8223,4.5023,4.5912,356324136.0,-6.6265,7.893,29.7681,42.2183,9.4974,3.2098,39.9902
2009-12-18,4.6741,4.7867,4.5912,4.6445,228972943.0,1.1613,7.9238,19.1289,42.7085,9.6077,3.247,40.4546
2009-12-21,4.609,4.6682,4.4668,4.5675,164019558.0,-1.6582,7.6912,13.7026,42.0004,9.4484,3.1932,39.7838
2009-12-22,4.5497,4.5616,4.4016,4.4076,125574381.0,-3.5019,7.5417,10.4908,40.5295,9.1175,3.0814,38.3906
2009-12-23,4.4194,4.5734,4.3483,4.4668,144400976.0,1.3441,7.5254,12.0636,41.0743,9.2401,3.1228,38.9066
2009-12-24,4.4313,4.4964,4.3779,4.4668,137192733.0,0.0,7.5095,11.4614,41.0743,9.2401,3.1228,38.9066
2009-12-25,4.4431,4.6031,4.4135,4.4846,125222332.0,0.3979,7.6291,10.4613,41.2377,9.2769,3.1352,39.0614
2009-12-28,4.4727,4.5142,4.455,4.4964,93791298.0,0.2642,7.5634,7.8355,41.3467,9.3014,3.1435,39.1646
2009-12-29,4.455,4.6741,4.3779,4.5853,184163234.0,1.9763,7.6266,15.3854,42.1638,9.4852,3.2056,39.9386
2009-12-30,4.5616,4.5912,4.5023,4.5497,95711915.0,-0.7752,7.6758,7.996,41.8369,9.4117,3.1808,39.629
2009-12-31,4.5675,4.7334,4.5497,4.6268,136941784.0,1.6927,7.8559,11.4404,42.5451,9.571,3.2346,40.2998
2010-01-04,4.5971,4.6208,4.5142,4.5201,85240856.0,-2.3047,7.6828,7.1212,41.5646,9.3504,2.7339,3.5652
2010-01-05,4.532,4.5438,4.4431,4.5023,63230129.0,-0.3932,7.5773,5.2824,41.4011,9.3136,2.7231,3.5512
