date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
1998-10-28,0.5451,0.5968,0.5391,0.5534,48277600.0,76.7943,7.6193,63.108,31.9346,7.1503,4.28,
1998-10-29,0.5451,0.5796,0.5331,0.5638,16008700.0,1.8945,7.4569,20.9264,32.5396,7.2857,4.3611,
1998-10-30,0.5616,0.6065,0.5586,0.5886,14515100.0,4.3825,7.8622,18.974,33.9656,7.605,4.5522,
1998-11-02,0.599,0.641,0.5923,0.641,16031300.0,8.9059,8.1615,20.9559,36.9905,8.2823,4.9576,
1998-11-03,0.644,0.65,0.6275,0.6342,13592500.0,-1.0514,8.5207,17.768,36.6016,8.1952,4.9055,
1998-11-04,0.6327,0.6627,0.6215,0.6529,8591100.0,2.9516,8.5647,11.2302,37.6819,8.4371,5.0503,
1998-11-05,0.6552,0.6792,0.6425,0.6462,12237200.0,-1.0321,8.8434,15.9963,37.293,8.35,4.9982,
1998-11-06,0.6515,0.6717,0.6477,0.65,11263400.0,0.5794,8.7651,14.7234,37.5091,8.3984,5.0271,
1998-11-09,0.6589,0.7076,0.6589,0.6979,11754200.0,7.3733,9.1538,15.365,40.2747,9.0177,5.3978,
1998-11-10,0.6964,0.6964,0.6724,0.6859,6787700.0,-1.7167,9.1081,8.8728,39.5833,8.8628,5.3051,
1998-11-11,0.6829,0.6964,0.6732,0.6889,5189700.0,0.4367,9.1229,6.7839,39.7562,8.9016,5.3283,
1998-11-12,0.6874,0.6874,0.6627,0.6642,5442300.0,-3.587,9.0039,7.1141,38.3301,8.5823,5.1372,
1998-11-13,0.6597,0.6679,0.6477,0.6649,3897200.0,0.1127,8.7671,5.0944,38.3733,8.5919,5.143,
1998-11-16,0.6649,0.6799,0.6589,0.6627,2870200.0,-0.3378,8.9228,3.7519,38.2437,8.5629,5.1256,
1998-11-17,0.6649,0.6679,0.6485,0.6529,2463500.0,-1.4689,8.7559,3.2203,37.6819,8.4371,5.0503,
1998-11-18,0.6529,0.6724,0.6492,0.6529,2069300.0,0.0,8.8094,2.705,37.6819,8.4371,5.0503,
1998-11-19,0.65,0.6627,0.644,0.6507,1519600.0,-0.344,8.7317,1.9864,37.5523,8.4081,5.0329,
1998-11-20,0.6515,0.6866,0.65,0.6792,5156600.0,4.3728,9.003,6.7407,39.1944,8.7758,5.253,
1998-11-23,0.6889,0.7181,0.6889,0.7099,7323500.0,4.5204,9.4038,9.5732,40.9661,9.1725,5.4905,
1998-11-24,0.7121,0.7151,0.7009,0.7061,3198600.0,-0.5274,9.4177,4.1812,40.7501,9.1241,5.4615,
1998-11-25,0.7061,0.7114,0.6739,0.6747,4409300.0,-4.4539,9.1759,5.7638,38.9351,8.7177,5.2182,
1998-11-26,0.6664,0.6822,0.6649,0.6777,2689100.0,0.444,9.0201,3.5152,39.108,8.7564,5.2414,
1998-11-27,0.6777,0.6814,0.6589,0.6604,2290400.0,-2.5414,8.8976,2.994,38.1141,8.5339,5.1082,
1998-11-30,0.6559,0.6777,0.6522,0.6747,1518000.0,2.1542,8.8762,1.9843,38.9351,8.7177,5.2182,
1998-12-01,0.6739,0.6739,0.6589,0.6642,1248900.0,-1.5538,8.8961,1.6325,38.3301,8.5823,5.1372,
1998-12-02,0.6589,0.6829,0.6574,0.6829,1998700.0,2.8185,8.9842,2.6127,39.4105,8.8241,5.282,
1998-12-03,0.6851,0.6851,0.6672,0.6694,983900.0,-1.9737,9.0004,1.2861,38.6326,8.65,5.1777,
1998-12-04,0.6702,0.6739,0.65,0.6559,1940100.0,-2.0134,8.7568,2.5361,37.8548,8.4758,5.0735,
1998-12-07,0.6649,0.6702,0.626,0.629,2319300.0,-4.1096,8.5646,3.0318,36.2991,8.1275,4.865,
1998-12-08,0.629,0.6477,0.626,0.6387,1276500.0,1.5476,8.5008,1.6686,36.8609,8.2533,4.9402,
1998-12-09,0.6455,0.6455,0.6305,0.6387,585400.0,0.0,8.4917,0.7652,36.8609,8.2533,4.9402,
1998-12-10,0.6402,0.6402,0.62,0.6215,1305800.0,-2.6964,8.3375,1.7069,35.867,8.0307,4.807,
1998-12-11,0.6178,0.635,0.614,0.635,756700.0,2.1687,8.3485,0.9892,36.6448,8.2049,4.9113,
1998-12-14,0.6342,0.6342,0.6178,0.6178,650800.0,-2.7123,8.3032,0.8507,35.6509,7.9824,4.7781,
1998-12-15,0.6178,0.6305,0.599,0.6275,1473300.0,1.5758,8.17,1.9259,36.2127,8.1082,4.8534,
1998-12-16,0.6267,0.629,0.614,0.6148,557400.0,-2.0286,8.2947,0.7286,35.4781,7.9437,4.7549,
1998-12-17,0.6065,0.614,0.6028,0.6058,669400.0,-1.4616,8.1056,0.875,34.9595,7.8276,4.6854,
1998-12-18,0.6043,0.614,0.6005,0.6035,595200.0,-0.3708,8.0808,0.778,34.8299,7.7985,4.668,
1998-12-21,0.6073,0.6133,0.6013,0.6065,417900.0,0.4963,8.1133,0.5463,35.0027,7.8372,4.6912,
1998-12-22,0.6065,0.635,0.6065,0.632,1468000.0,4.1975,8.3639,1.919,36.472,8.1662,4.8881,
1998-12-23,0.6305,0.632,0.6178,0.6185,844000.0,-2.1327,8.32,1.1033,35.6941,7.992,4.7839,
1998-12-24,0.614,0.6185,0.605,0.6178,1265500.0,-0.1211,8.1373,1.6542,35.6509,7.9824,4.7781,
1998-12-25,0.6185,0.629,0.614,0.6163,664300.0,-0.2424,8.3253,0.8684,35.5645,7.963,4.7665,
1998-12-28,0.6193,0.6275,0.6125,0.6148,579300.0,-0.243,8.2588,0.6815,35.4781,7.9437,4.7549,
1998-12-29,0.6103,0.6148,0.5975,0.599,1405400.0,-2.5579,8.046,1.6534,34.5706,7.7405,4.6333,
1998-12-30,0.599,0.6065,0.5766,0.6035,1956100.0,0.75,7.9,2.3013,34.8299,7.7985,4.668,
1998-12-31,0.605,0.6065,0.5863,0.5923,763200.0,-1.861,7.9655,0.8979,34.1817,7.6534,4.5812,
1999-01-04,0.5841,0.5908,0.5803,0.5818,604200.0,-1.7699,7.7958,0.7108,33.5767,7.5179,4.49,7.4676
1999-01-05,0.5773,0.5893,0.5623,0.5766,758800.0,-0.9009,7.6743,0.8927,33.2742,7.4502,4.4495,7.4003
